Unnamed: 0,Region,State,Area,City,Consumer_profile,Product_category,Product_type,AC_1001_Issue,AC_1002_Issue,AC_1003_Issue,TV_2001_Issue,TV_2002_Issue,TV_2003_Issue,Claim_Value,Service_Centre,Product_Age,Purchased_from,Call_details,Purpose,Fraud
8943,West,Maharshtra,Rural,Mumbai,Business,Household,AC,0,1,1,0,0,0,1003.0,15,576,Dealer,30.0,Claim,0
2798,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,13,14,Manufacturer,1.4,Claim,1
6397,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Complaint,0
2310,South East,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,12,12,Dealer,0.5,Complaint,0
2483,South,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,18,Dealer,1.0,Complaint,0
3660,North,HP,Urban,Shimla,Personal,Household,AC,0,2,1,0,0,0,5584.0,11,111,Dealer,4.0,Other,0
58610,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,0,1,0,3541.0,12,391,Manufacturer,27.0,Complaint,0
3329,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,2,2,1,0,0,0,12000.0,15,233,Manufacturer,21.0,Claim,0
81210,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,0.0,15,254,Dealer,9.0,Claim,0
1050,West,Bihar,Rural,Purnea,Business,Household,AC,0,0,0,0,0,0,12000.0,12,6,Internet,6.5,Complaint,0
6618,South,Karnataka,Urban,Bangalore,Business,Household,AC,1,0,0,0,0,0,2000.0,15,329,Dealer,14.0,Complaint,0
7017,North West,Kerala,Rural,Kochi,Personal,Household,AC,1,1,1,0,0,0,20000.0,14,6,Manufacturer,1.0,Claim,0
1732,North,Delhi,Urban,New Delhi,Personal,Household,AC,0,1,0,0,0,0,20000.0,15,15,Manufacturer,2.5,Claim,0
8280,East,Bihar,Rural,Patna,Personal,Household,AC,0,0,0,0,0,0,25000.0,13,4,Dealer,0.5,Complaint,0
8108,East,West Bengal,Rural,Kolkata,Business,Entertainment,TV,0,0,0,1,2,0,3949.0,11,556,Internet,30.0,Complaint,0
19651,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,1,0,0,0,0,0,2000.0,15,224,Manufacturer,23.0,Complaint,0
37431,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,13,21,Dealer,6.5,Other,0
8122,East,West Bengal,Urban,Kolkata,Personal,Household,AC,0,1,0,0,0,0,4388.0,13,309,Manufacturer,30.0,Complaint,0
3624,South West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,1,0,0,0,0,0,10000.0,13,6,Dealer,1.4,Complaint,0
7417,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
6876,North West,Kerala,Urban,Kochi,Personal,Entertainment,TV,0,0,0,2,1,0,12000.0,14,3,Internet,1.4,Complaint,0
6295,North,HP,Urban,Shimla,Personal,Household,AC,0,2,1,0,0,0,5584.0,11,111,Dealer,4.0,Other,0
6224,West,Rajasthan,Rural,Jaipur,Business,Household,AC,0,0,0,0,0,0,10000.0,12,10,Dealer,1.0,Claim,0
811,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
74851,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,2,0,15000.0,10,60,Manufacturer,0.5,Complaint,0
3172,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
3034,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
74521,West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,0,0,0,0,0,0,12000.0,12,60,Internet,2.6,Complaint,0
7747,West,Kerala,Urban,Kochi,Business,Entertainment,TV,0,0,0,0,0,0,20000.0,12,9,Manufacturer,1.0,Claim,0
214,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
3691,West,Maharshtra,Rural,Mumbai,Business,Household,AC,0,0,1,0,0,0,5418.0,14,914,Internet,30.0,Claim,0
9663,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,15,330,Dealer,8.0,Claim,0
2146,North,Maharshtra,Rural,Pune,Personal,Entertainment,TV,0,0,0,0,0,1,20000.0,15,60,Manufacturer,1.0,Claim,1
5865,North,Delhi,Rural,Delhi,Business,Entertainment,TV,0,0,0,1,1,1,4088.0,13,495,Dealer,30.0,Claim,0
2118,West,Rajasthan,Rural,Jaipur,Business,Household,AC,0,0,0,0,0,0,10000.0,12,10,Dealer,1.0,Claim,0
5725,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
3098,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,2,1,501.0,10,409,Internet,30.0,Claim,0
5273,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,1,21000.0,13,4,Internet,2.5,Complaint,0
32761,South East,Andhra Pradesh,Rural,Vizag,Personal,Household,AC,0,1,0,0,0,0,4948.0,13,942,Manufacturer,30.0,Claim,0
9718,South,Karnataka,Urban,Bangalore,Personal,Household,AC,1,1,2,0,0,0,6542.0,13,271,Dealer,4.0,Claim,0
6700,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,12,32,Manufacturer,14.0,Claim,0
31831,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
3400,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
6002,South,Bihar,Urban,Purnea,Business,Household,AC,0,0,0,0,0,0,50000.0,10,16,Manufacturer,0.5,Complaint,0
2692,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,2,0,7028.0,14,679,Manufacturer,30.0,Claim,1
4771,East,West Bengal,Rural,Kolkata,Business,Entertainment,TV,0,0,0,1,2,0,3949.0,11,556,Internet,30.0,Complaint,0
8532,North East,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,15,7,Manufacturer,0.5,Claim,0
9270,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
5220,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,2,1,1691.0,13,746,Dealer,30.0,Other,0
5744,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
9633,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,0,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
7224,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
3692,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,2,1,1691.0,13,746,Dealer,30.0,Other,0
9627,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,0,1,0,0,0,0,2000.0,12,61,Dealer,24.0,Claim,0
8765,North,Andhra Pradesh,Urban,Hyderabad,Personal,Household,AC,0,0,0,0,0,0,10000.0,15,4,Dealer,1.0,Other,0
5767,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
10291,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
9199,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
8495,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
4018,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,80,Manufacturer,12.0,Complaint,0
1273,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
3959,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,1,0,0,0,0,4000.0,12,233,Dealer,6.0,Complaint,0
5589,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
1154,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,0.0,15,281,Internet,19.0,Complaint,0
8231,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,0.0,15,281,Internet,19.0,Complaint,0
5096,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,1,0,0,0,50000.0,12,6,Dealer,2.4,Claim,0
22481,North West,Rajasthan,Rural,Jaipur,Personal,Household,AC,1,1,2,0,0,0,4674.0,12,727,Manufacturer,30.0,Complaint,0
5099,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
70751,North,Bihar,Rural,Purnea,Personal,Household,AC,1,1,0,0,0,0,12000.0,15,21,Internet,1.0,Complaint,0
1982,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,1
9116,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,15,254,Dealer,9.0,Claim,0
4051,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,0,1,0,0,0,0,2000.0,15,218,Internet,16.0,Complaint,0
6301,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
528,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,170,Manufacturer,19.0,Claim,0
615,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
8032,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
6172,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,2,1,0,5191.0,10,411,Manufacturer,30.0,Claim,0
4897,North East,Andhra Pradesh,Urban,Hyderabad,Personal,Household,AC,1,1,1,0,0,0,15000.0,15,18,Manufacturer,1.3,Complaint,0
5697,North,Delhi,Urban,Delhi,Personal,Entertainment,TV,0,0,0,0,1,0,8344.0,14,3,Internet,3.0,Complaint,0
3750,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
4993,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
7413,West,Gujarat,Rural,Ahmedabad,Personal,Household,AC,2,0,1,0,0,0,5652.0,10,758,Dealer,30.0,Claim,0
5120,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
94021,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,0,0,0,0,0,5000.0,15,45,Internet,24.0,Claim,0
3972,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,1,1,6000.0,15,301,Manufacturer,3.0,Complaint,0
329,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Claim,0
9875,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
75431,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,1,2,0,0,0,0,7000.0,12,247,Internet,18.0,Complaint,0
206,North,Delhi,Rural,Delhi,Business,Entertainment,TV,0,0,0,1,1,1,4088.0,13,495,Dealer,30.0,Claim,0
2839,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,212,Dealer,4.0,Complaint,0
9524,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
5550,South,Karnataka,Rural,Bangalore,Business,Household,AC,1,1,0,0,0,0,20000.0,12,10,Dealer,1.0,Complaint,0
8721,East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,7,Manufacturer,1.6,Claim,1
9743,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,80,Manufacturer,12.0,Complaint,0
55361,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,2,1,501.0,10,409,Internet,30.0,Claim,0
8225,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
6564,South,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,1,0,50000.0,10,14,Manufacturer,1.5,Claim,0
2328,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,0,0,0,0,0,5000.0,15,45,Internet,24.0,Claim,0
34741,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,340,Manufacturer,10.0,Claim,0
5337,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,1,0,3905.0,13,683,Dealer,19.0,Claim,0
4091,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
30131,South West,Goa,Urban,Panaji,Personal,Household,AC,0,2,0,0,0,0,4832.0,14,481,Internet,30.0,Complaint,0
5975,South West,Maharshtra,Urban,Pune,Business,Entertainment,TV,0,0,0,0,0,0,20000.0,13,16,Manufacturer,2.5,Other,1
6359,South East,Andhra Pradesh,Urban,Vizag,Personal,Entertainment,TV,0,0,0,1,2,1,5901.0,11,370,Dealer,30.0,Claim,0
9921,West,Gujarat,Rural,Ahmedabad,Personal,Household,AC,0,1,0,0,0,0,7153.0,14,444,Dealer,30.0,Other,0
2516,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,1,2,1,,11,626,Internet,30.0,Complaint,0
7586,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,1,1,6000.0,15,301,Manufacturer,3.0,Complaint,0
8382,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
6458,South West,Goa,Rural,Panaji,Business,Entertainment,TV,0,0,0,0,2,1,6610.0,14,908,Dealer,30.0,Complaint,0
5788,South East,Maharshtra,Rural,Pune,Business,Entertainment,TV,0,0,0,0,0,0,50000.0,12,10,Manufacturer,1.6,Claim,0
6603,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,1,1,1,,11,408,Dealer,30.0,Claim,0
6792,North,UP,Urban,Meerut,Business,Entertainment,TV,0,0,0,0,2,0,1656.0,14,827,Internet,30.0,Claim,0
115,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,50000.0,10,3,Manufacturer,1.6,Claim,0
9002,North,Delhi,Rural,Delhi,Personal,Entertainment,TV,0,0,0,1,1,0,4674.0,13,333,Manufacturer,30.0,Claim,0
2512,South,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,0,2,0,3549.0,13,199,Internet,30.0,Other,0
137,South East,Andhra Pradesh,Rural,Vizag,Personal,Household,AC,0,1,0,0,0,0,4948.0,13,942,Manufacturer,30.0,Claim,0
92611,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
5370,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,15,330,Dealer,8.0,Claim,0
3371,South East,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,12,12,Dealer,0.5,Complaint,0
1899,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,2,0,4097.0,13,23,Internet,30.0,Other,0
4254,North East,Maharshtra,Urban,Pune,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,18,Dealer,1.6,Complaint,0
5362,South,Kerala,Urban,Kochi,Personal,Household,AC,0,1,1,0,0,0,2538.0,12,73,Dealer,30.0,Claim,0
6335,North,Andhra Pradesh,Urban,Hyderabad,Personal,Household,AC,0,0,0,0,0,0,10000.0,15,4,Dealer,1.0,Other,0
9358,South,Delhi,Rural,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,5,Manufacturer,1.3,Complaint,0
4471,North East,Assam,Rural,Guwhati,Personal,Household,AC,0,1,2,0,0,0,4474.0,12,202,Manufacturer,30.0,Claim,0
3114,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,2,0,15000.0,10,60,Manufacturer,0.5,Complaint,1
9733,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,0,0,0,0,50000.0,12,6,Manufacturer,2.4,Claim,0
8372,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
7457,West,Bihar,Urban,Patna,Business,Household,AC,0,0,0,0,0,0,12000.0,12,19,Internet,1.4,Complaint,0
90,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
9851,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,1,0,0,0,0,0,2000.0,10,148,Manufacturer,24.0,Claim,1
8248,South East,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,12,12,Dealer,0.5,Complaint,0
7340,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,1,2,1,,11,626,Internet,30.0,Complaint,0
3602,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
7184,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
3845,North East,Jharkhand,Rural,Ranchi,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,6,Dealer,1.3,Complaint,0
6255,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,0,0,2,15000.0,12,15,Manufacturer,1.3,Complaint,0
61891,North East,Assam,Urban,Guwhati,Personal,Entertainment,TV,0,0,0,1,2,0,3501.0,14,43,Dealer,30.0,Other,1
9808,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,2,1,501.0,10,409,Internet,30.0,Claim,0
8813,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,15,213,Manufacturer,2.0,Complaint,0
7117,South,Karnataka,Rural,Bangalore,Business,Household,AC,1,1,0,0,0,0,20000.0,12,10,Dealer,1.0,Complaint,0
6009,South West,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,0,0,0,0,12000.0,13,9,Internet,2.6,Complaint,0
7690,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
4991,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
11291,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,15,213,Manufacturer,2.0,Complaint,0
8549,South,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,0,2,0,3549.0,13,199,Internet,30.0,Other,0
1211,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
9376,North East,Tripura,Rural,Agartala,Personal,Household,AC,0,1,2,0,0,0,4024.0,12,721,Dealer,30.0,Complaint,0
60211,North East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,10,299,Dealer,9.0,Complaint,0
2551,East,Jharkhand,Rural,Ranchi,Personal,Household,AC,1,1,2,0,0,0,5513.0,12,991,Dealer,30.0,Complaint,0
6399,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,0,0,0,0,0,2000.0,15,356,Internet,13.0,Claim,0
7995,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,13,4,Internet,1.4,Other,0
2079,North East,Maharshtra,Urban,Pune,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,18,Dealer,1.6,Complaint,0
7231,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
6279,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,1,0,0,0,0,0,2000.0,15,224,Manufacturer,23.0,Complaint,0
1601,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
9568,South East,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,12,12,Dealer,0.5,Complaint,0
6691,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,10,345,Dealer,2.0,Complaint,0
2109,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,0,1,0,0,0,0,2000.0,12,350,Internet,18.0,Complaint,0
1874,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
7613,North East,Assam,Urban,Guwhati,Personal,Entertainment,TV,0,0,0,1,2,0,3501.0,14,43,Dealer,30.0,Other,1
14451,North,Bihar,Rural,Purnea,Personal,Household,AC,1,1,0,0,0,0,12000.0,15,21,Internet,1.0,Complaint,0
9090,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,55,Dealer,21.0,Claim,0
3616,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,0,0,0,0,50000.0,12,6,Manufacturer,2.4,Claim,0
2010,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,1,2,0,0,0,0,7000.0,12,247,Internet,18.0,Complaint,0
59810,North West,Kerala,Urban,Kochi,Personal,Entertainment,TV,0,0,0,2,1,0,12000.0,14,3,Internet,1.4,Complaint,0
8528,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
5713,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,2,0,0,0,0,0,5000.0,15,315,Dealer,3.0,Claim,0
8892,East,Kerala,Rural,Kochi,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,9,Manufacturer,2.4,Other,0
9722,South East,Kerala,Urban,Kochi,Business,Household,AC,1,2,0,0,0,0,15000.0,12,9,Dealer,0.5,Complaint,1
663,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
61,North,Haryana,Urban,Chandigarh,Personal,Household,AC,0,1,2,0,0,0,18000.0,14,10,Dealer,1.4,Claim,0
9549,North West,Rajasthan,Rural,Jaipur,Personal,Household,AC,1,1,2,0,0,0,4674.0,12,727,Manufacturer,30.0,Complaint,0
6887,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,15,39,Dealer,11.0,Claim,0
9821,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,2,2,1,6022.0,11,112,Manufacturer,14.0,Claim,0
5172,East,Kerala,Urban,Kochi,Personal,Household,AC,0,0,0,0,0,0,15000.0,13,14,Manufacturer,1.6,Claim,1
10591,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,15,287,Dealer,1.0,Claim,0
8243,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Dealer,1.4,Claim,0
9329,West,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,12,7,Manufacturer,6.5,Claim,1
8469,North West,Delhi,Urban,New Delhi,Personal,Household,AC,1,0,0,0,0,0,12000.0,14,16,Internet,6.5,Complaint,0
8318,South West,Goa,Rural,Panaji,Business,Entertainment,TV,0,0,0,0,2,1,6610.0,14,908,Dealer,30.0,Complaint,0
39091,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
4148,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,1,1,0,4000.0,10,81,Internet,21.0,Claim,0
95910,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
4671,South,Kerala,Urban,Kochi,Personal,Entertainment,TV,0,0,0,1,1,1,4862.0,10,854,Dealer,30.0,Claim,0
2153,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
48111,East,Bihar,Rural,Patna,Personal,Entertainment,TV,0,0,0,0,1,0,,13,176,Internet,30.0,Complaint,0
1586,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,1,1,1,25000.0,13,60,Dealer,1.3,Complaint,0
417,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,1,1,1,,11,408,Dealer,30.0,Claim,0
3390,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,Complaint,0
73471,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,13,5,Dealer,2.4,Claim,0
9203,West,Bihar,Rural,Purnea,Business,Household,AC,0,0,0,0,0,0,12000.0,12,6,Internet,6.5,Complaint,0
28161,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
8051,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,1,1,1,25000.0,13,60,Dealer,1.3,Complaint,0
9431,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
98,South West,Kerala,Rural,Kochi,Business,Household,AC,0,2,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
1791,West,Andhra Pradesh,Rural,Hyderabad,Business,Household,AC,0,0,0,0,0,0,10000.0,12,3,Dealer,2.5,Claim,0
33541,West,Maharshtra,Rural,Mumbai,Personal,Household,AC,1,0,1,0,0,0,3129.0,14,94,Dealer,19.0,Other,0
